campaign_id,campaign_name,impressions,clicks,cost,conversions
23229263037,KCU - YT - AWA,3698334,3939,15483.431255,11.0
23228929821,KCU - Personal - Brand,9100,3014,4860.548551,372.946814
23273148696,X KCU - 5 Mo - pMax,113110,1842,6340.247091,86.951868
23238626386,KCU - Personal - NB,14319,1198,14296.985746,16.0
23238626389,KCU - Personal - NB Locations,2893,281,8468.502247,20.893141
23278396982,KCU - Business - NB,4560,123,5641.805738,11.0
23282664394,KCU - Business - Brand,8,2,10.27,1.0
