campaign_id,campaign_name,ad_group_id,ad_group_name,keyword,match_type,impressions,clicks,cost,conversions
22941603101,Canada-US,183793632879,BOF Canada-US Exact,automobile transport,BROAD,4,0,0.0,0.0
22941603101,Canada-US,183793632879,BOF Canada-US Exact,car shipping canada,BROAD,191,8,6.615738,1.0
22941603101,Canada-US,183793632879,BOF Canada-US Exact,car transport service,BROAD,4,1,8.142049,1.0
22941603101,Canada-US,183793632879,BOF Canada-US Exact,cost to ship car from canada to us,BROAD,1,0,0.0,0.0
22941603101,Canada-US,183793632879,BOF Canada-US Exact,vehicle transport,BROAD,237,15,33.183902,0.0
22941603101,Canada-US,183793632919,MOF Canada-US Phrase,Snowbird auto transport,BROAD,36,9,7.041999,0.0
22941603101,Canada-US,183793632959,TOF Canada-US Broad,car shipping,BROAD,129,14,20.685291,2.0
22941603101,Canada-US,183793632959,TOF Canada-US Broad,car transport to florida,BROAD,2,0,0.0,0.0
22941603101,Canada-US,183793632959,TOF Canada-US Broad,international shipping,BROAD,32,0,0.0,0.0
22941603101,Canada-US,183793632959,TOF Canada-US Broad,snowbird auto shipping,BROAD,12,0,0.0,0.0
22942113116,TOF US-US Broad,189741124772,TOF-US,auto haul,BROAD,8,1,6.123333,1.0
22942113116,TOF US-US Broad,189741124772,TOF-US,auto moving companies,BROAD,3,0,0.0,0.0
22942113116,TOF US-US Broad,189741124772,TOF-US,auto shipping company,PHRASE,2,0,0.0,0.0
22942113116,TOF US-US Broad,189741124772,TOF-US,car shipments,BROAD,1,0,0.0,0.0
22942113116,TOF US-US Broad,189741124772,TOF-US,car shipping,BROAD,277,22,58.780504,4.0
22942113116,TOF US-US Broad,189741124772,TOF-US,car shipping services,BROAD,3,0,0.0,0.0
22942113116,TOF US-US Broad,189741124772,TOF-US,car transport,PHRASE,21,1,1.16,0.0
22942113116,TOF US-US Broad,189741124772,TOF-US,ship a car,BROAD,69,5,5.640000000000001,0.0
22942113116,TOF US-US Broad,189741124772,TOF-US,ship car,BROAD,2,0,0.0,0.0
22942113116,TOF US-US Broad,189741124772,TOF-US,shipping prices,BROAD,2,0,0.0,0.0
22942113116,TOF US-US Broad,189741124772,TOF-US,shipping rates,BROAD,1,0,0.0,0.0
22942113116,TOF US-US Broad,189741124772,TOF-US,transport services,BROAD,88,1,0.51,0.0
22942113116,TOF US-US Broad,189741124772,TOF-US,vehicle transport,PHRASE,1,0,0.0,0.0
22975956367,MOF - US to US,186415713044,MOF-US,auto transport,PHRASE,57,3,3.25,3.0
22975956367,MOF - US to US,186415713044,MOF-US,auto transport services,PHRASE,1,0,0.0,0.0
22975956367,MOF - US to US,186415713044,MOF-US,car shipping,PHRASE,1,0,0.0,0.0
22975956367,MOF - US to US,186415713044,MOF-US,car shipping delivery,PHRASE,4,0,0.0,0.0
22975956367,MOF - US to US,186415713044,MOF-US,car transport,PHRASE,12,0,0.0,0.0
22975956367,MOF - US to US,186415713044,MOF-US,car transport companies,PHRASE,2,0,0.0,0.0
22975956367,MOF - US to US,186415713044,MOF-US,car transportation service,PHRASE,2,1,6.173912,0.0
22975956367,MOF - US to US,186415713044,MOF-US,motor freight shipping,PHRASE,1,0,0.0,0.0
22975956367,MOF - US to US,186415713044,MOF-US,transport car transport,PHRASE,106,7,19.655937,0.0
22975956367,MOF - US to US,186415713044,MOF-US,vehicle transport companies,PHRASE,1,0,0.0,0.0
