location,impressions,clicks,cost,conversions
geoTargetConstants/1013955,1056,2,0.764728,0.0
geoTargetConstants/1013958,40594,13,32.051394,0.0
geoTargetConstants/1013960,41,0,0.034151,0.0
geoTargetConstants/1013962,914064,468,741.753883,0.0
geoTargetConstants/1013972,686,0,0.496892,0.0
geoTargetConstants/1013973,5194,6,4.916911,0.0
geoTargetConstants/1013978,1701,0,1.395659,0.0
geoTargetConstants/1013980,2938,0,2.315339,0.0
geoTargetConstants/1013982,43,8,4.133192,1.0
geoTargetConstants/1013992,271,0,0.226391,0.0
geoTargetConstants/1013998,273,2,9.321683,0.0
geoTargetConstants/1014001,14450,796,1043.640635,7.878258
geoTargetConstants/1014003,307,4,3.724953,0.0
geoTargetConstants/1014013,287,3,4.28342,0.0
geoTargetConstants/1014017,3336,20,65.126209,0.0
geoTargetConstants/1014022,3923,2,2.920694,0.0
geoTargetConstants/1014025,2416,17,40.322019,0.0
geoTargetConstants/1014027,398,0,0.422887,0.0
geoTargetConstants/1014029,3266,0,2.489538,0.0
geoTargetConstants/1014033,16582,142,355.415684,1.0
geoTargetConstants/1014041,6,1,0.013318,0.0
geoTargetConstants/1014045,19338,1191,1512.011927,12.0
geoTargetConstants/1014047,10864,435,163.084898,4.997896
geoTargetConstants/1014049,1974,8,11.87958,0.0
geoTargetConstants/1014053,238,4,8.963157,0.0
geoTargetConstants/1014058,10566,115,314.379601,3.0
geoTargetConstants/1014063,3052,32,47.426254,2.0
geoTargetConstants/1014069,5055,38,65.111194,0.0
geoTargetConstants/1014072,7102,9,4.960089,0.0
geoTargetConstants/1014076,4338,4,3.167849,0.0
geoTargetConstants/1014085,66467,902,444.831049,10.0
geoTargetConstants/1014089,28271,148,412.97279,3.0
geoTargetConstants/1014090,9890,69,190.468836,0.0
geoTargetConstants/1014096,1,0,0.000192,0.0
geoTargetConstants/1014105,1478,24,21.309795,0.0
geoTargetConstants/1014106,13610,81,179.213255,0.0
geoTargetConstants/1014107,9457,60,109.371685,0.0
geoTargetConstants/1014108,3021,0,2.29448,0.0
geoTargetConstants/1014115,1908,0,1.593998,0.0
geoTargetConstants/1014116,20,0,0.014807,0.0
geoTargetConstants/1014118,15463,2,11.814907,0.0
geoTargetConstants/1014122,102,0,0.095065,0.0
geoTargetConstants/1014127,4349,125,234.252272,2.0
geoTargetConstants/1014131,2813,8,28.099944,0.0
geoTargetConstants/1014133,4873,4,3.774534,0.0
geoTargetConstants/1014137,447,18,5.984247,0.0
geoTargetConstants/1014143,6080,31,98.620196,0.0
geoTargetConstants/1014155,14496,5,10.894914,0.0
geoTargetConstants/1014162,22120,430,191.320234,5.0
geoTargetConstants/1014167,18036,97,245.044265,0.0
geoTargetConstants/1014168,5394,14,40.871971,0.0
geoTargetConstants/1014169,24,0,0.020497,0.0
geoTargetConstants/1014170,2294,10,6.243951,0.125
geoTargetConstants/1014171,5019,29,88.71035499999999,0.0
geoTargetConstants/1014176,9637,49,139.632315,1.0
geoTargetConstants/1014177,10876,1,8.533589,0.0
geoTargetConstants/1014185,9869,46,122.443155,0.0
geoTargetConstants/1014197,43592,315,689.568489,3.0
geoTargetConstants/1014203,4372,3,3.397447,0.0
geoTargetConstants/1014207,4650,0,3.1483790000000003,0.0
geoTargetConstants/1014214,16101,91,223.797501,0.0
geoTargetConstants/1014217,7677,81,234.098144,2.8961639999999997
geoTargetConstants/1014218,869366,14176,7461.069744,116.936699
geoTargetConstants/1014219,5070,1,3.867308,0.0
geoTargetConstants/1014220,4618,2,3.723281,0.0
geoTargetConstants/1014222,3477,1,2.42436,0.0
geoTargetConstants/1014224,4562,105,129.260564,0.0
geoTargetConstants/1014228,15929,113,296.72601000000003,1.0
geoTargetConstants/1014234,32482,689,420.216069,9.187578
geoTargetConstants/1014235,2266,1,1.767336,0.0
geoTargetConstants/1014247,18611,110,311.414957,2.0
geoTargetConstants/1014250,19935,6,14.941612,0.0
geoTargetConstants/1014252,3240,3,2.497649,0.0
geoTargetConstants/1014255,12768,2,9.727163,0.0
geoTargetConstants/1014259,19204,594,220.1249,1.0
geoTargetConstants/1014263,3039,24,62.863096,0.0
geoTargetConstants/1014276,986,1,0.70646,0.0
geoTargetConstants/1014278,355,1,0.281001,0.0
geoTargetConstants/1014284,3869,65,29.151358,0.0
geoTargetConstants/1014291,3248,1,2.587216,0.0
geoTargetConstants/1014292,9335,3,7.595874,0.0
geoTargetConstants/1014294,1987,0,1.511681,0.0
geoTargetConstants/1014297,16362,402,218.747249,4.313885
geoTargetConstants/1014302,1889,16,47.878135,0.0
geoTargetConstants/1014303,3854,5,3.0922419999999997,0.0
geoTargetConstants/1014327,20370,1363,1368.49753,12.962822
geoTargetConstants/1014328,2980,0,2.040051,0.0
geoTargetConstants/1014330,598,4,9.503257,0.0
geoTargetConstants/1014333,1139,11,31.196344,0.0
geoTargetConstants/1014338,751,0,0.640038,0.0
geoTargetConstants/1014339,19247,6,14.71835,0.0
geoTargetConstants/1014340,21,1,1.957174,0.0
geoTargetConstants/1014352,7489,66,176.505215,2.0
geoTargetConstants/1014354,2707,19,20.944623,0.0
geoTargetConstants/1014359,6764,51,165.932287,0.0
geoTargetConstants/1014364,7084,149,66.928375,1.0
geoTargetConstants/1014368,7731,1,6.337691,0.0
geoTargetConstants/1014370,10754,46,96.537416,1.0
geoTargetConstants/1014371,5,1,1.1307319999999998,0.0
geoTargetConstants/1014372,5345,33,91.819916,0.0
geoTargetConstants/1014374,27486,492,306.585794,7.927652
geoTargetConstants/1014376,4947,2,3.77923,0.0
geoTargetConstants/1014378,351,10,4.09636,0.0
geoTargetConstants/1014388,6374,1,4.611617,0.0
geoTargetConstants/1014390,28120,12,22.847195,0.0
geoTargetConstants/1014392,9546,5,7.635705,0.0
geoTargetConstants/1014394,10175,49,160.934508,2.0
geoTargetConstants/1014399,11947,6,9.090679,0.0
geoTargetConstants/1014400,6787,238,209.768825,0.0
geoTargetConstants/1014407,5745,109,146.33507,2.9375780000000002
geoTargetConstants/1014417,596,1,0.46127999999999997,0.0
geoTargetConstants/1014418,27,1,0.15108200000000002,0.0
geoTargetConstants/1014420,8935,41,82.854017,0.0
geoTargetConstants/1014425,33,1,0.739777,0.0
geoTargetConstants/1014426,3338,19,58.585713,0.0
geoTargetConstants/9051618,4767,73,53.232084,0.0
geoTargetConstants/9051684,2531,11,7.233354,0.0
geoTargetConstants/9051689,2469,50,86.6428,0.0
geoTargetConstants/9051759,12136,6,9.292409,0.0
geoTargetConstants/9051776,4980,18,88.479391,0.0
geoTargetConstants/9051873,5656,4,4.453423,0.0
geoTargetConstants/9051887,4746,41,115.98468,2.0
geoTargetConstants/9051954,1075,0,0.961964,0.0
geoTargetConstants/9052127,1737,38,14.869644000000001,0.0
geoTargetConstants/9052177,538,2,5.179391000000001,0.0
geoTargetConstants/9052191,10484,16,7.727974,0.0
geoTargetConstants/9052259,7737,53,91.392607,0.0
geoTargetConstants/9052561,8697,23,58.770956000000005,0.0
geoTargetConstants/9052725,88,0,0.07509300000000001,0.0
geoTargetConstants/9052729,14,0,0.005335,0.0
geoTargetConstants/9052775,4035,19,82.51675300000001,0.0
geoTargetConstants/9052850,4462,2,3.638628,0.0
geoTargetConstants/9052888,4,0,0.007126,0.0
geoTargetConstants/9053039,1488,32,40.323245,0.0
geoTargetConstants/9053107,11,0,0.008888,0.0
geoTargetConstants/9053124,73,0,0.077343,0.0
geoTargetConstants/9053170,56,0,0.049065,0.0
geoTargetConstants/9053199,84,11,31.131047000000002,0.0
geoTargetConstants/9073459,9143,180,65.403276,3.2498120000000004
geoTargetConstants/9189310,544,1,0.460419,0.0
geoTargetConstants/9189395,13522,9,10.815294999999999,0.0
geoTargetConstants/9189454,7026,21,63.360357,0.0
geoTargetConstants/9189568,5,0,0.003743,0.0
geoTargetConstants/9189804,4532,1,3.423685,0.0
geoTargetConstants/9189894,1498,17,5.505348,0.0
geoTargetConstants/9190328,6178,3,4.8489189999999995,0.0
geoTargetConstants/9190349,71,7,3.539186,0.0
geoTargetConstants/9190625,613,7,15.798155999999999,0.0
geoTargetConstants/9190654,4,0,0.001191,0.0
geoTargetConstants/9190743,8332,29,84.69439,0.0
geoTargetConstants/9190780,141,43,16.328091,0.0
geoTargetConstants/9190864,11,0,0.008068,0.0
geoTargetConstants/9191201,6041,15,22.097159,1.0
geoTargetConstants/9191249,475,2,1.6086860000000003,0.0
geoTargetConstants/9191352,773,1,0.557593,0.0
geoTargetConstants/9191455,2,0,0.00039,0.0
geoTargetConstants/9191588,1993,43,21.048344,0.0
geoTargetConstants/9191885,5250,4,4.168761,0.0
geoTargetConstants/9191962,123,14,56.360779,0.0
geoTargetConstants/9192063,1043,19,26.54981,0.0
geoTargetConstants/9192092,212,0,0.17432999999999998,0.0
geoTargetConstants/9192253,3373,106,78.799324,0.947046
geoTargetConstants/9192412,7487,2,5.279119,0.0
geoTargetConstants/9192450,233,0,0.214565,0.0
geoTargetConstants/9192859,5,0,0.0,0.0
geoTargetConstants/9193220,389,1,6.021016,0.0
geoTargetConstants/9193515,5,0,0.005306,0.0
geoTargetConstants/9193545,27,2,0.700886,0.0
geoTargetConstants/9194096,432,105,75.282974,2.333334
geoTargetConstants/9194192,6346,31,62.028151,0.0
geoTargetConstants/9194216,2583,0,2.041863,0.0
geoTargetConstants/9194277,29,9,2.7166040000000002,0.0
geoTargetConstants/9194285,36,0,0.030954,0.0
geoTargetConstants/9194534,8,1,1.3112700000000002,0.0
geoTargetConstants/9194571,354,0,0.298301,0.0
geoTargetConstants/9194814,308,85,46.613958,2.0
geoTargetConstants/9194961,9663,2,7.921948,0.0
geoTargetConstants/9195521,17,2,1.5,0.0
geoTargetConstants/9195613,8,0,0.003167,0.0
geoTargetConstants/9195698,939,1,0.900021,0.0
geoTargetConstants/9196025,4382,39,106.460342,1.0
geoTargetConstants/9196182,8,0,0.005981,0.0
geoTargetConstants/9196378,40,4,1.1861300000000001,0.0
geoTargetConstants/9196429,2,0,0.002633,0.0
geoTargetConstants/9196529,1,0,0.0,0.0
geoTargetConstants/9196628,5697,2,4.201929,0.0
geoTargetConstants/9196737,1432,22,14.712364,0.0
geoTargetConstants/9197044,1911,93,30.22796,1.0
geoTargetConstants/9197102,1165,217,325.89209900000003,2.0
geoTargetConstants/9197116,5176,31,78.126097,0.0
geoTargetConstants/9197376,9076,4,6.849276,0.0
geoTargetConstants/9197580,2,1,0.01,0.0
geoTargetConstants/9197803,7177,33,61.822814,0.0
geoTargetConstants/9207346,420,6,1.057588,0.0
geoTargetConstants/9208048,21,0,0.003373,0.0
geoTargetConstants/9209401,507,1,3.346429,0.0
geoTargetConstants/9209609,2139,40,57.311651,1.937578
geoTargetConstants/9212114,45,14,2.042125,0.0
geoTargetConstants/9212322,3630,1,2.8225059999999997,0.0
geoTargetConstants/9212469,41,5,3.002778,0.0
geoTargetConstants/9212774,187,9,13.195454999999999,0.0
geoTargetConstants/9213840,277,0,0.195308,0.0
geoTargetConstants/9214727,79,0,0.068195,0.0
geoTargetConstants/9215355,498,2,3.009329,0.0
geoTargetConstants/9216559,1003,12,33.229997999999995,0.0
geoTargetConstants/9217599,5255,46,93.286332,1.0
geoTargetConstants/9218158,644,0,0.492473,0.0
geoTargetConstants/9220074,518,33,11.165677,0.0
geoTargetConstants/9220233,14,1,0.054423,0.0
geoTargetConstants/9220418,6115,38,102.908193,0.0
