location,impressions,clicks,cost,conversions
geoTargetConstants/1024691,691,158,115.746084,23.0
geoTargetConstants/1024694,164,27,23.648175,5.0
geoTargetConstants/1024695,607,93,95.018632,14.874763999999999
geoTargetConstants/1024698,1098,224,218.64007800000002,12.0
geoTargetConstants/1024699,8369,0,41.05853,0.0
geoTargetConstants/1024701,27977,1,133.468774,0.0
geoTargetConstants/1024702,5348,0,25.475295,0.0
geoTargetConstants/1024704,3,0,0.0,0.0
geoTargetConstants/1024706,452,92,45.756986,2.0
geoTargetConstants/1024711,67,0,0.311783,0.0
geoTargetConstants/1024712,3285,6,25.238933,1.0
geoTargetConstants/1024714,15,0,0.0,0.0
geoTargetConstants/1024717,34873,10,179.821588,3.499768
geoTargetConstants/1024719,508,90,64.183413,15.004839
geoTargetConstants/1024720,200,39,33.767517,5.0
geoTargetConstants/1024723,4,0,0.0,0.0
geoTargetConstants/1024726,2,1,0.38,0.0
geoTargetConstants/1024727,2935,0,14.466369,0.0
geoTargetConstants/1024728,7349,0,37.308423,0.0
geoTargetConstants/1024731,3,0,0.010426,0.0
geoTargetConstants/1024732,392,0,1.729995,0.0
geoTargetConstants/1024733,1275,0,6.236487,0.0
geoTargetConstants/1024734,7151,0,35.252764,0.0
geoTargetConstants/1024735,391,84,46.4744,4.0
geoTargetConstants/1024736,28,0,0.113054,0.0
geoTargetConstants/1024737,181,0,0.904915,0.0
geoTargetConstants/1024738,9,4,2.205335,2.0
geoTargetConstants/1024741,623,147,89.956033,19.0
geoTargetConstants/1024743,1101,186,141.710697,36.999888
geoTargetConstants/1024745,35,11,1.52,1.0
geoTargetConstants/1024746,19,4,1.95,1.0
geoTargetConstants/1024749,233,0,1.220741,0.0
geoTargetConstants/1024753,13143,1,64.281808,0.0
geoTargetConstants/1024755,9,2,0.37,0.0
geoTargetConstants/1024756,13,0,0.067596,0.0
geoTargetConstants/1024757,2620,0,12.674353,0.0
geoTargetConstants/1024759,2,1,1.834699,0.0
geoTargetConstants/1024760,12,2,1.72,0.0
geoTargetConstants/1024761,7100,0,34.13911,0.0
geoTargetConstants/1024766,1,0,0.0,0.0
geoTargetConstants/1024767,1,0,0.001362,0.0
geoTargetConstants/1024771,1123,217,94.777443,15.83207
geoTargetConstants/1024776,71,0,0.401866,0.0
geoTargetConstants/1024780,45,16,4.756198,0.0
geoTargetConstants/1024781,3,0,0.0,0.0
geoTargetConstants/1024787,870,116,96.32239200000001,22.054015
geoTargetConstants/1024790,1759,2,11.590348,0.0
geoTargetConstants/1024791,162,32,14.866334,5.0
geoTargetConstants/1024793,5311,0,26.468139,0.0
geoTargetConstants/1024794,810,164,117.907121,19.0
geoTargetConstants/1024795,1891,0,9.235756,0.0
geoTargetConstants/1024796,2278,0,11.421919,0.0
geoTargetConstants/1024798,9903,2,49.27049,0.0
geoTargetConstants/1024800,19,3,4.677377,0.0
geoTargetConstants/1024803,5233,0,26.097087000000002,0.0
geoTargetConstants/1024804,6232,0,31.165454,0.0
geoTargetConstants/1024806,1767,1,8.780519,0.0
geoTargetConstants/1024808,2456,592,359.957784,49.0
geoTargetConstants/1024811,6931,2,37.696336,0.0
geoTargetConstants/1024812,1573,291,184.915188,25.0
geoTargetConstants/1024813,9,2,1.624783,0.0
geoTargetConstants/1024817,155,25,11.184828,1.0
geoTargetConstants/1024819,3293,7,26.08087,1.0
geoTargetConstants/1024823,1307,239,183.245688,25.912058000000002
geoTargetConstants/1024825,35,5,1.12,0.0
geoTargetConstants/1024827,487,138,68.560855,31.0
geoTargetConstants/1024828,16304,13,84.244089,0.0
geoTargetConstants/1024829,222,0,1.040821,0.0
geoTargetConstants/1024833,2,0,0.0,0.0
geoTargetConstants/1024834,32,0,0.145754,0.0
geoTargetConstants/1024839,6777,23,50.117529,3.0
geoTargetConstants/1024840,35212,3,178.725118,0.0
geoTargetConstants/1024842,671,0,3.408841,0.0
geoTargetConstants/1024845,105,24,32.779968000000004,3.0
geoTargetConstants/1024847,8683,0,43.684026,0.0
geoTargetConstants/1024850,983,0,4.831148,0.0
geoTargetConstants/1024856,3795,0,18.724883000000002,0.0
geoTargetConstants/1024858,255,70,25.619361,8.0
geoTargetConstants/1024860,1046,1,5.419842,0.0
geoTargetConstants/1024862,6225,0,29.721269,0.0
geoTargetConstants/1024863,8978,0,45.159183,0.0
geoTargetConstants/1024865,1,0,0.0,0.0
geoTargetConstants/1024867,539,0,2.746781,0.0
geoTargetConstants/1024870,420,0,2.108988,0.0
geoTargetConstants/1024873,41,0,0.168623,0.0
geoTargetConstants/1024875,85,13,9.1,3.0
geoTargetConstants/1024877,263,51,12.789093000000001,6.0
geoTargetConstants/1024878,163,34,28.627205,6.0
geoTargetConstants/1024880,2568,0,12.775798,0.0
geoTargetConstants/1024883,207,0,0.970618,0.0
geoTargetConstants/1024884,310,0,1.609361,0.0
geoTargetConstants/1024885,104,25,10.514465,1.0
geoTargetConstants/1024888,1727,478,208.763719,93.0
geoTargetConstants/1024889,4,0,0.025132,0.0
geoTargetConstants/1024892,1890,1,9.153018,0.0
geoTargetConstants/1024893,132,25,21.261716,4.001306
geoTargetConstants/1024894,5807,0,28.484371,0.0
geoTargetConstants/1024897,122,0,0.5383749999999999,0.0
geoTargetConstants/1024898,6027,0,28.950288,0.0
geoTargetConstants/1024899,313,65,17.612429,10.0
geoTargetConstants/1024903,11,0,0.06617100000000001,0.0
geoTargetConstants/1024906,2423,0,11.884385,0.0
geoTargetConstants/1024910,5277,1146,724.34509,142.727221
geoTargetConstants/1024915,1,0,0.004428,0.0
geoTargetConstants/1024917,4383,0,21.63988,0.0
geoTargetConstants/1024920,1508,0,7.836394,0.0
geoTargetConstants/1024922,125035,332,783.955157,35.479661
geoTargetConstants/1024925,178,26,8.978765,3.0
geoTargetConstants/1024926,9290,0,46.144167,0.0
geoTargetConstants/1024927,9805,1,48.659737,0.0
geoTargetConstants/1024929,18408,1,90.439848,0.0
geoTargetConstants/1024934,8,2,0.583626,0.0
geoTargetConstants/1024935,1,0,0.0,0.0
geoTargetConstants/1024937,13407,42,90.676113,2.0
geoTargetConstants/1024938,63,17,9.25,1.0
geoTargetConstants/1024939,3783,0,19.306587,0.0
geoTargetConstants/1024940,1339,234,178.631172,24.0
geoTargetConstants/1024941,99,26,11.404891,1.0
geoTargetConstants/1024943,358,58,42.609695,9.0
geoTargetConstants/1024948,11636,2,58.567216,0.0
geoTargetConstants/1024949,5,1,0.371249,0.0
geoTargetConstants/1024950,217,57,45.698847,8.213216
geoTargetConstants/1024951,114,24,11.186033,5.0
geoTargetConstants/1024952,10943,37,74.632472,0.0
geoTargetConstants/1024953,191,22,28.466323,1.999851
geoTargetConstants/1024954,1,1,0.12,0.0
geoTargetConstants/1024958,427,110,67.228317,18.0
geoTargetConstants/1024959,4415,749,714.721221,110.655087
geoTargetConstants/1024961,39,9,6.073262000000001,1.0
geoTargetConstants/1024962,639,0,3.035036,0.0
geoTargetConstants/1024964,253,50,39.99085,10.999459
geoTargetConstants/1024967,10796,1,54.078122,0.0
geoTargetConstants/1024968,895,178,98.311606,16.0
geoTargetConstants/1024970,7108,0,34.619484,0.0
geoTargetConstants/1024973,951,138,80.233,13.45951
geoTargetConstants/1024976,7203,1188,855.061338,180.765885
geoTargetConstants/1024978,4464,1,21.505802,0.0
geoTargetConstants/1024983,42,0,0.226554,0.0
geoTargetConstants/1024985,3,0,0.014105000000000001,0.0
geoTargetConstants/1024987,18,0,0.079303,0.0
geoTargetConstants/1024988,650,0,3.103872,0.0
geoTargetConstants/1024993,29,0,0.142922,0.0
geoTargetConstants/1024996,3586,0,17.990354,0.0
geoTargetConstants/1025001,133863,91,762.510312,17.000222
geoTargetConstants/1025004,12800,0,63.576571,0.0
geoTargetConstants/1025005,29030,0,142.529625,0.0
geoTargetConstants/1025009,1570,320,352.97909699999997,35.0
geoTargetConstants/1025011,40424,8,196.156427,0.0
geoTargetConstants/1025012,1052,246,231.464742,47.691772
geoTargetConstants/1025018,8,1,0.033033,0.0
geoTargetConstants/1025023,6525,0,31.901733,0.0
geoTargetConstants/1025025,2822,0,14.210041,0.0
geoTargetConstants/1025026,419,81,29.623176,5.0
geoTargetConstants/1025028,556,112,65.5887,7.0
geoTargetConstants/1025030,602,0,2.888477,0.0
geoTargetConstants/1025032,18727,9,104.969458,2.0
geoTargetConstants/1025034,1281,258,188.837498,54.0
geoTargetConstants/1025035,71,15,3.74,0.0
geoTargetConstants/1025045,12116,1,60.583114,0.0
geoTargetConstants/1025047,4540,0,22.302187,0.0
geoTargetConstants/1025048,10034,0,49.654868,0.0
geoTargetConstants/1025054,3952,1,19.667551,0.0
geoTargetConstants/1025056,503,97,59.962891,10.0
geoTargetConstants/1025057,3129,2,19.181653,2.0
geoTargetConstants/1025061,765,194,103.275059,28.0
geoTargetConstants/1025063,505,99,61.296333,13.00127
geoTargetConstants/1025064,1495,343,209.813656,54.998934
geoTargetConstants/1025069,52832,217,350.736546,12.0
geoTargetConstants/1025070,20951,1,102.983582,0.0
geoTargetConstants/1025074,1163,0,5.650358,0.0
geoTargetConstants/1025079,17867,19,98.123785,2.000445
geoTargetConstants/1025080,9,1,0.64,0.0
geoTargetConstants/1025082,1,1,0.79,0.0
geoTargetConstants/1025087,544,107,98.552627,34.569292
geoTargetConstants/1025088,1158,0,5.6272649999999995,0.0
geoTargetConstants/1025089,6789,2,35.24443,1.0
geoTargetConstants/1025093,1110,168,163.267064,14.0
geoTargetConstants/1025096,455,100,68.529631,11.709884
geoTargetConstants/1025098,8,3,1.081777,1.0
geoTargetConstants/1025100,1314,253,148.991356,33.0
geoTargetConstants/1025102,61,7,10.700736000000001,0.0
geoTargetConstants/1025103,7198,1,35.647158,0.0
geoTargetConstants/1025104,902,209,133.624634,45.0
geoTargetConstants/1025113,2688,0,13.492039,0.0
geoTargetConstants/1025114,12439,1,61.166027,0.0
geoTargetConstants/1025115,570,99,116.562204,7.0
geoTargetConstants/1025120,4627,0,22.67664,0.0
geoTargetConstants/1025121,491,69,40.277952,11.564746
geoTargetConstants/1025122,1656,415,212.780369,29.995018
geoTargetConstants/1025123,83,0,0.40052899999999997,0.0
geoTargetConstants/1025125,146,46,12.67,3.0
geoTargetConstants/1025126,1951,0,9.7351,0.0
geoTargetConstants/1025127,981,244,135.496468,36.0
geoTargetConstants/1025130,1,1,1.094151,1.0
geoTargetConstants/1025133,2188,0,11.019432,0.0
geoTargetConstants/1025134,167,16,8.723979,1.0
geoTargetConstants/1025135,3857,639,518.896133,117.999955
geoTargetConstants/1025136,10297,16,65.574088,6.999774
geoTargetConstants/1025137,77,20,21.022353,2.0
geoTargetConstants/1025139,6267,0,30.827487,0.0
geoTargetConstants/1025140,5578,0,27.692565000000002,0.0
geoTargetConstants/1025142,17,0,0.037474,0.0
geoTargetConstants/1025146,129,11,3.370933,2.0
geoTargetConstants/1025147,155,0,0.679495,0.0
geoTargetConstants/1025148,259,0,1.194646,0.0
geoTargetConstants/1025149,12603,0,62.541135,0.0
geoTargetConstants/1025150,6799,1,33.345265,0.0
geoTargetConstants/1025151,34,0,0.175972,0.0
geoTargetConstants/1025153,13234,2,63.189561000000005,0.0
geoTargetConstants/1025155,926,170,141.993233,23.40972
geoTargetConstants/1025156,12992,1,65.10353,0.0
geoTargetConstants/1025158,853,155,137.531168,19.0
geoTargetConstants/1025159,17,0,0.0,0.0
geoTargetConstants/1025164,285,100,25.511847,6.0
geoTargetConstants/1025165,455,0,2.259837,0.0
geoTargetConstants/1025172,3092,0,15.379421,0.0
geoTargetConstants/1025176,89,18,9.83,1.999851
geoTargetConstants/1025180,10792,9,61.154187,1.0
geoTargetConstants/1025181,2348,0,11.838161,0.0
geoTargetConstants/1025182,1624,0,7.768652,0.0
geoTargetConstants/1025185,378,91,84.580393,5.0
geoTargetConstants/1025191,14,3,1.59,2.0
geoTargetConstants/1025194,13474,0,66.911772,0.0
geoTargetConstants/1025196,2,0,0.0,0.0
geoTargetConstants/1025197,955095,68,4375.879436,0.0
geoTargetConstants/1025198,4,0,0.0,0.0
geoTargetConstants/1025199,20107,1,99.558176,0.0
geoTargetConstants/1025201,1770,0,8.97825,0.0
geoTargetConstants/1025202,21970,4266,3284.761249,724.43998
geoTargetConstants/1025205,133,0,0.668107,0.0
geoTargetConstants/1025207,8778,0,43.371543,0.0
geoTargetConstants/1025212,1,0,0.0,0.0
geoTargetConstants/1025214,2355,0,11.774026,0.0
geoTargetConstants/1025217,1505,246,383.167533,61.7821
geoTargetConstants/1025218,12169,0,59.729919,0.0
geoTargetConstants/1025219,4212,0,20.825569,0.0
geoTargetConstants/1025225,33,0,0.164327,0.0
geoTargetConstants/1025226,698,0,3.43475,0.0
geoTargetConstants/1025227,369,0,1.736482,0.0
geoTargetConstants/1025229,96,20,48.063019,2.0
geoTargetConstants/1025230,1685,0,8.202094,0.0
geoTargetConstants/1025231,113,0,0.6089640000000001,0.0
geoTargetConstants/1025234,44,12,6.2,0.0
geoTargetConstants/1025235,7482,0,36.65355,0.0
geoTargetConstants/1025239,178,15,4.20271,6.0
geoTargetConstants/1025241,46,6,4.54,2.0
geoTargetConstants/1025242,85,12,8.218229000000001,3.0
geoTargetConstants/1025247,14291,0,71.18293800000001,0.0
geoTargetConstants/1025248,34,12,5.5455190000000005,1.0
geoTargetConstants/1025253,646,144,87.606373,24.0
geoTargetConstants/1025255,541,147,105.605275,19.0
geoTargetConstants/1025260,9948,0,50.129725,0.0
geoTargetConstants/1025263,11,0,0.0,0.0
geoTargetConstants/1025265,7,0,0.0,0.0
geoTargetConstants/1025266,5394,0,26.448746,0.0
geoTargetConstants/1025281,2,0,0.005584,0.0
geoTargetConstants/1025284,34,9,7.7577549999999995,2.0
geoTargetConstants/1025285,91,0,0.463872,0.0
geoTargetConstants/1025289,1,0,0.0,0.0
geoTargetConstants/1025294,1176,219,206.649835,33.640862999999996
geoTargetConstants/1025298,6344,0,31.876522,0.0
geoTargetConstants/1025302,67,7,11.58,2.0
geoTargetConstants/1025303,5422,0,27.603728,0.0
geoTargetConstants/1025307,285,115,21.469835,6.0
geoTargetConstants/1025308,317,0,1.49816,0.0
geoTargetConstants/1025311,1903,463,285.394859,54.780346
geoTargetConstants/1025313,40,10,2.524142,1.0
geoTargetConstants/1025314,2585,471,277.119664,28.0
geoTargetConstants/1025318,3357,0,16.493982,0.0
geoTargetConstants/1025325,3475,0,17.37541,0.0
geoTargetConstants/1025329,639,167,103.273089,29.0
geoTargetConstants/1025330,14960,2,73.185068,0.0
geoTargetConstants/1025333,1057,0,5.317139,0.0
geoTargetConstants/1025342,159,31,13.74,3.0
geoTargetConstants/1025346,5,0,0.0,0.0
geoTargetConstants/1025349,147,22,27.54526,6.0
geoTargetConstants/1025350,390,116,89.06674100000001,16.181494
geoTargetConstants/1025355,24,0,0.112864,0.0
geoTargetConstants/1025356,45438,3,216.768211,0.0
geoTargetConstants/1025358,160,49,21.766962,5.0
geoTargetConstants/1025361,1180,259,203.14972,39.0
geoTargetConstants/1025363,75,16,13.741718,4.0
geoTargetConstants/1025365,327,64,47.665479,10.99977
geoTargetConstants/1025374,10898,0,53.834585,0.0
geoTargetConstants/1025375,2,1,0.01,0.0
geoTargetConstants/1025376,95,15,9.23,2.0
geoTargetConstants/1025379,13,3,1.385684,0.0
geoTargetConstants/1025380,1786,0,8.739783000000001,0.0
geoTargetConstants/1025383,49,5,3.834508,1.0
geoTargetConstants/1025392,39142,1,191.452177,0.0
geoTargetConstants/1025393,25,5,7.373938,4.0
geoTargetConstants/1025394,2,0,0.007822,0.0
geoTargetConstants/1025396,1599,376,208.839184,53.00023
geoTargetConstants/1025397,182,39,21.917761,12.193848
geoTargetConstants/1025398,3,0,0.013713,0.0
geoTargetConstants/1025399,10,2,1.19,0.0
geoTargetConstants/1025403,655,102,80.9006,15.200837
geoTargetConstants/1025404,322,51,29.026868,11.0
geoTargetConstants/1025407,5,1,0.04,1.0
geoTargetConstants/1025408,2316,435,245.112925,79.382018
geoTargetConstants/1025410,2602,0,12.947049,0.0
geoTargetConstants/1025412,3603,0,17.984571,0.0
geoTargetConstants/1025419,5508,0,27.272927,0.0
geoTargetConstants/1025422,2260,0,10.980907,0.0
geoTargetConstants/1025426,7821,5,39.332337,0.0
geoTargetConstants/1025427,4261,1,21.028024,0.0
geoTargetConstants/1025428,157,0,0.80398,0.0
geoTargetConstants/1025431,464,96,117.929287,5.0
geoTargetConstants/1025433,39,6,5.7870800000000004,2.0
geoTargetConstants/1027270,4,0,0.017301,0.0
geoTargetConstants/9051501,22234,0,105.818784,0.0
geoTargetConstants/9051527,10828,1,53.391685,0.0
geoTargetConstants/9051543,341,77,32.143468,6.0
geoTargetConstants/9051565,43,9,8.087377,2.0
geoTargetConstants/9051580,169,20,9.373236,0.0
geoTargetConstants/9051597,727,96,110.184076,17.000048
geoTargetConstants/9051608,242,21,16.240000000000002,5.0
geoTargetConstants/9051622,6700,0,33.799466,0.0
geoTargetConstants/9051636,367,85,55.938962000000004,32.999532
geoTargetConstants/9051649,2172,0,11.136113,0.0
geoTargetConstants/9051705,100,25,18.36,4.0
geoTargetConstants/9051720,1,0,0.002057,0.0
geoTargetConstants/9051723,17465,0,84.654628,0.0
geoTargetConstants/9051728,1,0,0.0,0.0
geoTargetConstants/9051733,18621,1,91.946542,0.0
geoTargetConstants/9051754,36,0,0.167192,0.0
geoTargetConstants/9051784,1186,276,182.251002,49.00052
geoTargetConstants/9051799,1,0,0.0,0.0
geoTargetConstants/9051818,656,179,53.709057,18.0
geoTargetConstants/9051857,212,0,1.057497,0.0
geoTargetConstants/9051876,30831,3,146.667717,0.0
geoTargetConstants/9051885,1,0,0.001754,0.0
geoTargetConstants/9051888,153,30,13.973452,2.0
geoTargetConstants/9051890,556,0,2.850384,0.0
geoTargetConstants/9051914,79,7,4.358249,1.0
geoTargetConstants/9051918,458,0,2.286182,0.0
geoTargetConstants/9051924,2,1,0.01,0.0
geoTargetConstants/9051946,1,0,0.0,0.0
geoTargetConstants/9051963,392,112,50.4097,15.998762
geoTargetConstants/9051964,13,0,0.0,0.0
geoTargetConstants/9051972,375,0,1.696301,0.0
geoTargetConstants/9051982,155,41,9.691509,1.0
geoTargetConstants/9051988,277,47,22.361918,4.0
geoTargetConstants/9052005,594,120,98.553761,16.326482
geoTargetConstants/9052069,11,0,0.060961,0.0
geoTargetConstants/9052085,4337,0,21.59925,0.0
geoTargetConstants/9052092,1610,344,164.545672,56.0
geoTargetConstants/9052113,2019,0,9.87921,0.0
geoTargetConstants/9052158,18,0,0.088125,0.0
geoTargetConstants/9052181,53,6,2.8663239999999996,0.0
geoTargetConstants/9052201,670,181,110.869044,28.0
geoTargetConstants/9052222,1280,0,6.396141,0.0
geoTargetConstants/9052227,151,14,8.59,2.0
geoTargetConstants/9052243,363,0,1.694056,0.0
geoTargetConstants/9052268,49,0,0.258208,0.0
geoTargetConstants/9052302,3,0,0.0,0.0
geoTargetConstants/9052305,492,125,64.070539,7.0
geoTargetConstants/9052308,3909,3,23.040443,0.0
geoTargetConstants/9052320,533,0,2.702271,0.0
geoTargetConstants/9052323,263,82,32.998142,9.0
geoTargetConstants/9052324,22,10,13.257664,2.000296
geoTargetConstants/9052330,2,0,0.0,0.0
geoTargetConstants/9052332,3736,0,18.502856,0.0
geoTargetConstants/9052342,1,0,0.002703,0.0
geoTargetConstants/9052353,6,0,0.014005,0.0
geoTargetConstants/9052354,1817,455,261.700763,67.124035
geoTargetConstants/9052366,199,22,9.593055,2.0
geoTargetConstants/9052380,120,28,5.31886,2.0
geoTargetConstants/9052386,15999,0,79.93437899999999,0.0
geoTargetConstants/9052409,1187,253,172.907624,30.0
geoTargetConstants/9052421,2249,490,369.286138,83.014084
geoTargetConstants/9052468,576,91,59.046755,8.0
geoTargetConstants/9052473,1312,265,172.854593,37.001393
geoTargetConstants/9052481,37,1,0.04,0.0
geoTargetConstants/9052484,5,1,1.136523,1.0
geoTargetConstants/9052489,5,1,2.57,0.0
geoTargetConstants/9052490,1912,0,8.987162,0.0
geoTargetConstants/9052494,1551,324,223.495471,55.995384
geoTargetConstants/9052506,7112,0,35.102613,0.0
geoTargetConstants/9052508,12501,1,62.014934,0.0
geoTargetConstants/9052511,1100,273,152.929372,37.353845
geoTargetConstants/9052525,20,3,2.083133,1.0
geoTargetConstants/9052536,2459,425,239.64817299999999,63.999777
geoTargetConstants/9052567,2,0,0.0,0.0
geoTargetConstants/9052572,6,2,9.331216999999999,1.0
geoTargetConstants/9052575,330,40,20.768053000000002,4.0
geoTargetConstants/9052576,320,74,27.432909,4.0
geoTargetConstants/9052639,19,3,2.6285220000000002,0.0
geoTargetConstants/9052649,38538,186,277.428375,9.81807
geoTargetConstants/9052654,682,119,94.446488,14.0
geoTargetConstants/9052655,4649,0,22.607457,0.0
geoTargetConstants/9052656,17783,0,87.961304,0.0
geoTargetConstants/9052663,396,78,57.016195,19.0
geoTargetConstants/9052688,721,134,78.070756,13.448205999999999
geoTargetConstants/9052705,41,8,2.4951190000000003,0.0
geoTargetConstants/9052717,11,0,0.0,0.0
geoTargetConstants/9052732,220,22,12.358992,0.0
geoTargetConstants/9052740,16,2,1.190339,0.0
geoTargetConstants/9052788,2329,11,19.727413000000002,1.0
geoTargetConstants/9052795,3860,3,20.281658,0.0
geoTargetConstants/9052799,330,0,1.6791449999999999,0.0
geoTargetConstants/9052813,9596,1,47.258010999999996,0.0
geoTargetConstants/9052829,8,0,0.0,0.0
geoTargetConstants/9052831,297,37,23.983695,6.0
geoTargetConstants/9052840,29802,85,179.121957,15.885769
geoTargetConstants/9052857,1093,1,6.203762,0.0
geoTargetConstants/9052879,795,167,94.440774,21.481845
geoTargetConstants/9052954,542,84,45.034752999999995,7.0
geoTargetConstants/9052978,9,1,0.169297,0.0
geoTargetConstants/9052989,3543,0,17.168685,0.0
geoTargetConstants/9053002,17649,1,88.30843,0.0
geoTargetConstants/9053006,21342,1,106.314988,0.0
geoTargetConstants/9053018,4,0,0.028952000000000002,0.0
geoTargetConstants/9053031,268,59,24.14771,6.0
geoTargetConstants/9053035,3248,1,15.840075,0.0
geoTargetConstants/9053037,34,10,0.88,1.0
geoTargetConstants/9053041,2059,2,10.418112,0.0
geoTargetConstants/9053093,48,0,0.194422,0.0
geoTargetConstants/9053109,147,0,0.741911,0.0
geoTargetConstants/9053140,36,4,11.878124,1.0
geoTargetConstants/9053152,821,226,142.62212399999999,31.904014
geoTargetConstants/9053153,3,0,0.0,0.0
geoTargetConstants/9053157,661,63,52.447424,7.0
geoTargetConstants/9053164,535,77,46.963408,9.114801
geoTargetConstants/9053181,1252,245,192.487152,25.0
geoTargetConstants/9053191,98,9,4.045714,1.0
geoTargetConstants/9053211,4782,9,35.217369,1.0
geoTargetConstants/9053212,220,54,41.106188,3.0
geoTargetConstants/9053217,17074,1,82.650508,0.0
geoTargetConstants/9053219,330,41,54.688539,6.000191
geoTargetConstants/9053221,5486,0,26.93066,0.0
