campaign_id,campaign_name,impressions,clicks,cost,conversions
8701600450,SEARCH | Ascend Checking,21693,3645,2478.2931790000002,60.812971
21641193985,Demand Gen - Overall Brand - All Products,152316,1552,465.038193,854.496059
21273804445,Performance Max - Woodcrest,27983,378,628.725498,170.104407
20266474689,SEARCH | Auto Expert,2435,87,253.32121,11.0
