campaign_id,campaign_name,impressions,clicks,cost,conversions
23093430697,Evergreen PMax - Auto,1027023,19598,8074.90559,5371.112637
8701600450,SEARCH | Ascend Checking,26788,4219,2744.506845,37.228273
21641193985,Demand Gen - Overall Brand - All Products,470108,2706,1520.2724,2354.982538
21273804445,Performance Max - Woodcrest,56069,1175,1214.704526,287.034236
20266474689,SEARCH | Auto Expert,4798,213,640.049395,6.0
