campaign_id,campaign_name,ad_group_id,ad_group_name,keyword,match_type,impressions,clicks,cost,conversions
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,118483168289,AllRegions_NotProductSpecific,first commonwealth bank,BROAD,11019,4636,1761.9471800000001,1471.6804630000001
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,118483168289,AllRegions_NotProductSpecific,first commonwealth,BROAD,1361,652,239.617535,188.0
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,177478470697,General Banking,local banks,PHRASE,1866,341,199.193974,252.497616
22841889806,WFX - Branded - State College,178329459250,Branded State College,first commonwealth bank,PHRASE,453,152,90.96253,40.91945
22027070076,WFX - CD and Money Market Promo,184262007807,Money Market,high yield savings account,BROAD,592,133,243.286728,35.0
22876064318,FCB_Search_Checking_AllConsumerProductsNonBrand_AllRegions,183665142676,AllRegions_AllConsumerProducts,apply for checking account online,BROAD,717,129,151.723388,49.0
22597252504,WFX - Personal Checking -  Altoona,185198471172,Personal Checking Altoona,apply for checking account online,BROAD,708,126,167.926943,45.0
22027070076,WFX - CD and Money Market Promo,172720080456,CD Promo,6 month cd rates,BROAD,811,112,233.213506,18.0
22919175247,WFX - Personal Checking -  North Plaza,190944156664,Personal Checking North Plaza,apply for checking account online,BROAD,592,97,146.641488,35.0
22919175244,WFX - Personal Checking -  West Mifflin,190944156624,Personal Checking West Mifflin,apply for checking account online,BROAD,464,87,79.831316,28.0
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,118483168289,AllRegions_NotProductSpecific,1st commonwealth bank,BROAD,143,83,27.494296000000002,37.148992
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,118483168289,AllRegions_NotProductSpecific,commonwealth bank pa,BROAD,633,72,28.184981,25.0
22027070076,WFX - CD and Money Market Promo,172720080456,CD Promo,first commonwealth bank cd rates,PHRASE,167,70,138.790195,13.0
22919175250,WFX - Personal Checking -  Massillon,190944156704,Personal Checking Massillon,apply for checking account online,BROAD,465,70,136.079725,27.0
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,177478470697,General Banking,local banks in my area,PHRASE,303,55,28.015518,27.0
22027070076,WFX - CD and Money Market Promo,172720080456,CD Promo,best cd rates today,BROAD,452,53,95.47,12.333333
22919175118,WFX - Personal Checking -  Union Square,190944156424,Personal Checking Union Square,apply for checking account online,BROAD,349,46,144.143609,18.0
22876061951,WFX - Personal Checking - Natrona Heights,192087603828,Personal Checking Natrona Heights,apply for checking account online,BROAD,256,44,130.661724,25.0
22597252504,WFX - Personal Checking -  Altoona,185198471172,Personal Checking Altoona,personal checking account,BROAD,277,44,54.975183,25.0
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,118483168289,AllRegions_NotProductSpecific,fc banking,BROAD,70,41,3.936281,11.0
22027070076,WFX - CD and Money Market Promo,172720080456,CD Promo,first commonwealth cd rates,PHRASE,74,37,61.791850000000004,6.0
22876064828,WFX - Personal Checking - Punxy Plaza,192087603748,Personal Checking Punxy Plaza,apply for checking account online,BROAD,268,33,151.779637,13.0
22876064855,WFX - Personal Checking - Allegheny Township,187193316641,Personal Checking Allegheny Township,apply for checking account online,BROAD,203,27,73.113798,13.002369999999999
22027070076,WFX - CD and Money Market Promo,172720080456,CD Promo,cd interest rates,BROAD,197,21,58.156288,4.0
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,118483168289,AllRegions_NotProductSpecific,fcb,BROAD,52,20,6.693692,9.0
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,177478470697,General Banking,local community banks,PHRASE,88,18,15.453617,10.0
20328798237,FCB_Search_Checking_AllBusinessProductsBrand_AllRegions,149266356445,AllRegions_AllBusinessProducts,business bank account for llc,BROAD,291,16,335.174227,4.0
22876061951,WFX - Personal Checking - Natrona Heights,192087603828,Personal Checking Natrona Heights,personal checking account,BROAD,86,13,33.20906,4.0
22841889806,WFX - Branded - State College,178329459250,Branded State College,1st commonwealth bank,PHRASE,31,12,10.125302,6.596135
20328798225,WFX- Business Checking- Central Ohio,151696577238,Business Checking Accounts,business bank account for llc,BROAD,528,11,291.9,0.0
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,118483168289,AllRegions_NotProductSpecific,commonwealth bank pittsburgh,BROAD,53,11,5.1899999999999995,4.0
20328798237,FCB_Search_Checking_AllBusinessProductsBrand_AllRegions,149266356445,AllRegions_AllBusinessProducts,best business account,BROAD,108,10,135.84,1.0
22027070076,WFX - CD and Money Market Promo,184262007807,Money Market,money market account,BROAD,138,10,26.85,3.0
22919175250,WFX - Personal Checking -  Massillon,190944156704,Personal Checking Massillon,personal checking account,BROAD,54,8,16.010064,6.0
20328798225,WFX- Business Checking- Central Ohio,151696577238,Business Checking Accounts,best business account,BROAD,299,7,192.057247,1.0
22841889806,WFX - Branded - State College,178329459250,Branded State College,first commonwealth bank state college,PHRASE,32,7,9.68,3.0
22027070076,WFX - CD and Money Market Promo,184262007807,Money Market,money market rate,BROAD,85,6,7.33,3.0
22841889806,WFX - Branded - State College,178329459250,Branded State College,commonwealth bank pa,PHRASE,25,5,6.370812,2.0
22841889806,WFX - Branded - State College,178329459250,Branded State College,first commonwealth bank near me,PHRASE,45,4,7.450516,1.0
20328798225,WFX- Business Checking- Central Ohio,151696577238,Business Checking Accounts,small business checking,BROAD,62,3,46.82,0.0
22841889806,WFX - Branded - State College,178329459250,Branded State College,fc banking,PHRASE,10,3,1.13,0.0
22027070076,WFX - CD and Money Market Promo,172720080456,CD Promo,first commonwealth bank CD,BROAD,12,2,3.21,0.0
20328798237,FCB_Search_Checking_AllBusinessProductsBrand_AllRegions,149266356445,AllRegions_AllBusinessProducts,banks that do business accounts,BROAD,34,2,20.63,1.0
22027070076,WFX - CD and Money Market Promo,184262007807,Money Market,money market interest rates,BROAD,23,1,2.16,0.0
