campaign_id,campaign_name,ad_group_id,ad_group_name,keyword,match_type,impressions,clicks,cost,conversions
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,118483168289,AllRegions_NotProductSpecific,first commonwealth bank,BROAD,28103,10961,4101.979965,3464.8837240000003
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,177478470697,General Banking,local online banking,PHRASE,4574,2382,286.123365,647.803045
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,118483168289,AllRegions_NotProductSpecific,first commonwealth,BROAD,5025,2004,771.071865,620.4889459999999
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,177478470697,General Banking,local banks,PHRASE,7459,1777,1386.896837,1226.792742
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,177478470697,General Banking,locally owned banks,PHRASE,4160,1170,1194.434958,620.0
22597252504,WFX - Personal Checking -  Altoona,185198471172,Personal Checking Altoona,apply for checking account online,BROAD,2348,448,646.022416,204.805966
22876064318,FCB_Search_Checking_AllConsumerProductsNonBrand_AllRegions,183665142676,AllRegions_AllConsumerProducts,apply for checking account online,BROAD,1816,377,441.975435,225.0
22027070076,WFX - CD and Money Market Promo,172720080456,CD Promo,6 month cd rates,BROAD,1166,309,667.968249,62.639133
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,118483168289,AllRegions_NotProductSpecific,1st commonwealth bank,BROAD,529,232,51.803064,67.645162
22919175247,WFX - Personal Checking -  North Plaza,190944156664,Personal Checking North Plaza,apply for checking account online,BROAD,2177,195,450.141095,67.0
22919175244,WFX - Personal Checking -  West Mifflin,190944156624,Personal Checking West Mifflin,apply for checking account online,BROAD,1563,184,247.459622,71.0
22027070076,WFX - CD and Money Market Promo,172720080456,CD Promo,first commonwealth bank cd rates,PHRASE,260,177,254.609264,36.0
22027070076,WFX - CD and Money Market Promo,184262007807,Money Market,high yield savings account,BROAD,679,146,368.832449,32.0
22919175250,WFX - Personal Checking -  Massillon,190944156704,Personal Checking Massillon,apply for checking account online,BROAD,1394,134,392.862755,28.0
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,177478470697,General Banking,small banks near me,PHRASE,388,124,117.889661,54.006752
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,118483168289,AllRegions_NotProductSpecific,fc banking,BROAD,232,120,17.270263,30.0
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,177478470697,General Banking,local community banks,PHRASE,432,114,116.870362,58.0
22876064828,WFX - Personal Checking - Punxy Plaza,192087603748,Personal Checking Punxy Plaza,apply for checking account online,BROAD,793,108,480.990925,52.0
22919175118,WFX - Personal Checking -  Union Square,190944156424,Personal Checking Union Square,apply for checking account online,BROAD,1004,92,413.711677,15.0
22027070076,WFX - CD and Money Market Promo,172720080456,CD Promo,first commonwealth cd rates,PHRASE,151,90,167.686204,22.013496
22876061951,WFX - Personal Checking - Natrona Heights,192087603828,Personal Checking Natrona Heights,apply for checking account online,BROAD,868,83,359.482455,25.002176
22027070076,WFX - CD and Money Market Promo,172720080456,CD Promo,best cd rates today,BROAD,535,75,130.55920700000001,12.0
20328798237,FCB_Search_Checking_AllBusinessProductsBrand_AllRegions,149266356445,AllRegions_AllBusinessProducts,business bank account for llc,BROAD,850,61,804.302627,16.0
22876064855,WFX - Personal Checking - Allegheny Township,187193316641,Personal Checking Allegheny Township,apply for checking account online,BROAD,706,55,218.469477,21.0
20328798225,WFX- Business Checking- Central Ohio,151696577238,Business Checking Accounts,business bank account for llc,BROAD,834,37,892.645262,6.0
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,118483168289,AllRegions_NotProductSpecific,fcb,BROAD,147,33,14.92,7.0
20328798237,FCB_Search_Checking_AllBusinessProductsBrand_AllRegions,149266356445,AllRegions_AllBusinessProducts,best business account,BROAD,346,31,374.837956,7.0
22597252504,WFX - Personal Checking -  Altoona,185198471172,Personal Checking Altoona,personal checking account,BROAD,225,30,53.629228,15.0
22027070076,WFX - CD and Money Market Promo,172720080456,CD Promo,cd interest rates,BROAD,230,29,60.932615,6.0
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,177478470697,General Banking,best local banks near me,PHRASE,88,27,21.508689,14.0
22027070076,WFX - CD and Money Market Promo,184262007807,Money Market,money market account,BROAD,163,26,87.902125,5.0
22027070076,WFX - CD and Money Market Promo,184262007807,Money Market,money market rate,BROAD,100,20,48.973333999999994,4.0
22919175250,WFX - Personal Checking -  Massillon,190944156704,Personal Checking Massillon,personal checking account,BROAD,188,20,73.299994,6.0
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,118483168289,AllRegions_NotProductSpecific,commonwealth bank pa,BROAD,83,19,9.140701,8.0
22876061951,WFX - Personal Checking - Natrona Heights,192087603828,Personal Checking Natrona Heights,personal checking account,BROAD,159,18,102.948213,2.0
20328798225,WFX- Business Checking- Central Ohio,151696577238,Business Checking Accounts,best business account,BROAD,316,17,379.13,3.0
22876064318,FCB_Search_Checking_AllConsumerProductsNonBrand_AllRegions,183665142676,AllRegions_AllConsumerProducts,personal checking account,BROAD,84,15,34.840931,9.0
20328798225,WFX- Business Checking- Central Ohio,151696577238,Business Checking Accounts,small business checking,BROAD,168,10,139.38,1.0
20328798237,FCB_Search_Checking_AllBusinessProductsBrand_AllRegions,149266356445,AllRegions_AllBusinessProducts,best business bank accounts for llc,BROAD,111,10,139.93054999999998,3.30959
22027070076,WFX - CD and Money Market Promo,172720080456,CD Promo,first commonwealth bank CD,BROAD,20,9,18.372593000000002,1.0
20328798237,FCB_Search_Checking_AllBusinessProductsBrand_AllRegions,149266356445,AllRegions_AllBusinessProducts,banks that do business accounts,BROAD,186,9,118.01,6.0
22919175118,WFX - Personal Checking -  Union Square,190944156424,Personal Checking Union Square,personal checking account,BROAD,236,8,35.324,2.0
20328798237,FCB_Search_Checking_AllBusinessProductsBrand_AllRegions,149266356445,AllRegions_AllBusinessProducts,new business account,BROAD,93,7,155.76,0.0
20328798225,WFX- Business Checking- Central Ohio,151696577238,Business Checking Accounts,best business bank accounts for llc,BROAD,146,4,245.56,0.0
11946764304,FCB_Search_Brand_BrandedTerms_AllRegions,177478470697,General Banking,local banks in my area,PHRASE,22,3,0.43000000000000005,1.0
22876064855,WFX - Personal Checking - Allegheny Township,187193316641,Personal Checking Allegheny Township,personal checking account,BROAD,38,3,21.08,0.0
20328798225,WFX- Business Checking- Central Ohio,151696577238,Business Checking Accounts,i need to open a business account,BROAD,75,1,18.446157,0.0
22876061951,WFX - Personal Checking - Natrona Heights,192087603828,Personal Checking Natrona Heights,first commonwealth bank checking account,PHRASE,3,1,3.77,1.0
22876064318,FCB_Search_Checking_AllConsumerProductsNonBrand_AllRegions,183665142676,AllRegions_AllConsumerProducts,first commonwealth bank checking account,PHRASE,2,1,1.44,1.0
22919175247,WFX - Personal Checking -  North Plaza,190944156664,Personal Checking North Plaza,first commonwealth checking account,PHRASE,3,1,5.82,0.0
20328798237,FCB_Search_Checking_AllBusinessProductsBrand_AllRegions,149266356445,AllRegions_AllBusinessProducts,i need to open a business account,BROAD,14,1,28.65,0.0
22027070076,WFX - CD and Money Market Promo,172720080456,CD Promo,highest cd rates,BROAD,4,1,0.96,1.0
