date,campaign_id,campaign_name,ad_group_id,ad_group_name,keyword,match_type,apps,approved,funded,production,value,cc_appvd,deposit_appvd,personal_appvd,vehicle_appvd,heloc_appvd
2025-12-03,23091630396,IMM_FirstCCU Checking - Lead Gen,187506200398,GENERIC CHECKING TERMS ​,checking account near me,BROAD,2,0,0,0.0,0.0,0,0,0,0,0
2025-12-03,23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,first ccu,BROAD,2,0,0,0.0,0.0,0,0,0,0,0
2025-12-11,23091630396,IMM_FirstCCU Checking - Lead Gen,187506200398,GENERIC CHECKING TERMS ​,credit union checking account,BROAD,1,1,1,50.0,1500.0,0,1,0,0,0
2025-12-27,23091630396,IMM_FirstCCU Checking - Lead Gen,183564680821,BRANDED TERMS,best free online banking,BROAD,1,1,1,50.0,1500.0,0,1,0,0,0
