keyword,match_type,campaign_id,campaign_name,ad_group_id,ad_group_name
best business checking account,EXACT,22527054383,CWO_Checking_Search,180103857758,Checking
business checking account interest,EXACT,22527054383,CWO_Checking_Search,180103857758,Checking
chime application,EXACT,22527054383,CWO_Checking_Search,180103857758,Checking
pnc senior checking,EXACT,22527054383,CWO_Checking_Search,180103857758,Checking
www go 2 bank com,EXACT,22527054383,CWO_Checking_Search,180103857758,Checking
ahorros,BROAD,21140292166,Search,163364249994,Personal - Savings
calculator,BROAD,673833752,Search - CommonWealth One,37049423511,Loan - Mortgage
ahorros,BROAD,21268621367,Search Test,167308034292,Personal - Savings
calculator,BROAD,1594444962,Test Conversion Bidding,57030417501,Loan - Mortgage
